game_id,tour,issue_type,endpoint,status,payload_size_or_count,local_state,notes
edd4f716-ddac-492e-9966-6e103f61961e,6,em_events_missing,https://sota.id/em/edd4f716-ddac-492e-9966-6e103f61961e-list.json,200,17,local_events=0 score=0:2,SOTA list endpoint returns non-empty payload (needs manual check)
cd0481f7-c71a-4202-a79c-ed3d14e278f3,7,em_events_missing,https://sota.id/em/cd0481f7-c71a-4202-a79c-ed3d14e278f3-list.json,200,22,local_events=0 score=1:2,SOTA list endpoint returns non-empty payload (needs manual check)
8e364426-229c-4800-a5d5-afa87c4be933,7,em_events_missing,https://sota.id/em/8e364426-229c-4800-a5d5-afa87c4be933-list.json,200,16,local_events=0 score=3:0,SOTA list endpoint returns non-empty payload (needs manual check)
0663b60a-2384-42ae-91ee-b0bfdd12042d,7,em_events_missing,https://sota.id/em/0663b60a-2384-42ae-91ee-b0bfdd12042d-list.json,200,13,local_events=0 score=1:0,SOTA list endpoint returns non-empty payload (needs manual check)
a4f9aba5-d00f-4047-9fa2-50a20d581a53,7,em_events_missing,https://sota.id/em/a4f9aba5-d00f-4047-9fa2-50a20d581a53-list.json,200,25,local_events=0 score=4:1,SOTA list endpoint returns non-empty payload (needs manual check)
04736444-871c-4b49-b37e-e3deb830b109,7,em_events_missing,https://sota.id/em/04736444-871c-4b49-b37e-e3deb830b109-list.json,200,21,local_events=0 score=3:0,SOTA list endpoint returns non-empty payload (needs manual check)
b15bbe48-d6cb-4d66-9241-f2f626460e25,8,em_events_missing,https://sota.id/em/b15bbe48-d6cb-4d66-9241-f2f626460e25-list.json,200,23,local_events=0 score=0:3,SOTA list endpoint returns non-empty payload (needs manual check)
4de025d1-bcb5-4550-80bf-ac75575eda62,8,em_events_missing,https://sota.id/em/4de025d1-bcb5-4550-80bf-ac75575eda62-list.json,200,11,local_events=0 score=1:0,SOTA list endpoint returns non-empty payload (needs manual check)
bd478f90-e765-4cc9-86a7-e9f80405fb57,8,em_events_missing,https://sota.id/em/bd478f90-e765-4cc9-86a7-e9f80405fb57-list.json,200,21,local_events=0 score=0:7,SOTA list endpoint returns non-empty payload (needs manual check)
7635a8ae-5647-4eca-a446-f30ce4299985,8,em_events_missing,https://sota.id/em/7635a8ae-5647-4eca-a446-f30ce4299985-list.json,200,21,local_events=0 score=4:1,SOTA list endpoint returns non-empty payload (needs manual check)
eb8533da-29ec-4bc8-baaa-49e665a8aeca,8,em_events_missing,https://sota.id/em/eb8533da-29ec-4bc8-baaa-49e665a8aeca-list.json,200,15,local_events=0 score=1:2,SOTA list endpoint returns non-empty payload (needs manual check)
77599820-ccde-407f-9c5c-5a52e2bcbe30,9,em_events_missing,https://sota.id/em/77599820-ccde-407f-9c5c-5a52e2bcbe30-list.json,200,20,local_events=0 score=5:1,SOTA list endpoint returns non-empty payload (needs manual check)
546e8db7-b092-4101-b2fb-13fb02f91980,9,em_events_missing,https://sota.id/em/546e8db7-b092-4101-b2fb-13fb02f91980-list.json,200,22,local_events=0 score=4:1,SOTA list endpoint returns non-empty payload (needs manual check)
cfbf4c27-9358-468b-9ef0-07760ab7957d,9,em_events_missing,https://sota.id/em/cfbf4c27-9358-468b-9ef0-07760ab7957d-list.json,200,23,local_events=0 score=2:3,SOTA list endpoint returns non-empty payload (needs manual check)
d42cc391-86d5-4086-90f0-f411f5b5045c,9,em_events_missing,https://sota.id/em/d42cc391-86d5-4086-90f0-f411f5b5045c-list.json,200,16,local_events=0 score=1:0,SOTA list endpoint returns non-empty payload (needs manual check)
fc4e2c9e-c49f-4971-8a81-de2d1130f5a2,9,em_events_missing,https://sota.id/em/fc4e2c9e-c49f-4971-8a81-de2d1130f5a2-list.json,200,19,local_events=0 score=2:3,SOTA list endpoint returns non-empty payload (needs manual check)
d17dd43c-dc37-4bc3-8974-f68fe0c87657,10,em_events_missing,https://sota.id/em/d17dd43c-dc37-4bc3-8974-f68fe0c87657-list.json,200,22,local_events=0 score=1:4,SOTA list endpoint returns non-empty payload (needs manual check)
df48add1-a68a-47e1-b0cd-574f878f965f,10,em_events_missing,https://sota.id/em/df48add1-a68a-47e1-b0cd-574f878f965f-list.json,200,18,local_events=0 score=3:2,SOTA list endpoint returns non-empty payload (needs manual check)
cf85e219-c3b0-4bc5-a0be-1d0df7d4b0ff,10,em_events_missing,https://sota.id/em/cf85e219-c3b0-4bc5-a0be-1d0df7d4b0ff-list.json,200,22,local_events=0 score=2:2,SOTA list endpoint returns non-empty payload (needs manual check)
055175ac-1784-4ab1-9830-658ffd67899c,10,em_events_missing,https://sota.id/em/055175ac-1784-4ab1-9830-658ffd67899c-list.json,200,19,local_events=0 score=3:4,SOTA list endpoint returns non-empty payload (needs manual check)
fa5e3ec9-2176-4364-bc80-a9d3578802e4,10,em_events_missing,https://sota.id/em/fa5e3ec9-2176-4364-bc80-a9d3578802e4-list.json,200,30,local_events=0 score=9:1,SOTA list endpoint returns non-empty payload (needs manual check)
8e2a694f-abb8-48c1-a33d-ff68ee973371,11,em_events_missing,https://sota.id/em/8e2a694f-abb8-48c1-a33d-ff68ee973371-list.json,200,23,local_events=0 score=1:3,SOTA list endpoint returns non-empty payload (needs manual check)
6f8bba1a-3f0e-44e6-a385-33b6edacd344,11,em_events_missing,https://sota.id/em/6f8bba1a-3f0e-44e6-a385-33b6edacd344-list.json,200,23,local_events=0 score=4:0,SOTA list endpoint returns non-empty payload (needs manual check)
196cbe46-bff8-4892-bb43-f63f60835a6d,11,em_events_missing,https://sota.id/em/196cbe46-bff8-4892-bb43-f63f60835a6d-list.json,200,17,local_events=0 score=0:1,SOTA list endpoint returns non-empty payload (needs manual check)
504c892b-75db-42ed-94fc-a47890a1ab76,11,em_events_missing,https://sota.id/em/504c892b-75db-42ed-94fc-a47890a1ab76-list.json,200,17,local_events=0 score=2:0,SOTA list endpoint returns non-empty payload (needs manual check)
1311d9ab-e8e2-4833-95e6-9557abf4b3d9,11,em_events_missing,https://sota.id/em/1311d9ab-e8e2-4833-95e6-9557abf4b3d9-list.json,200,14,local_events=0 score=2:1,SOTA list endpoint returns non-empty payload (needs manual check)
fcbf32ca-a88b-4f66-8eed-1b8cbccf43cf,12,em_events_missing,https://sota.id/em/fcbf32ca-a88b-4f66-8eed-1b8cbccf43cf-list.json,200,15,local_events=0 score=1:1,SOTA list endpoint returns non-empty payload (needs manual check)
8fd6df72-26da-457b-8013-742251993e3f,12,em_events_missing,https://sota.id/em/8fd6df72-26da-457b-8013-742251993e3f-list.json,200,26,local_events=0 score=3:2,SOTA list endpoint returns non-empty payload (needs manual check)
1569fc60-9c9a-490d-965d-6d2e3ad7512e,12,em_events_missing,https://sota.id/em/1569fc60-9c9a-490d-965d-6d2e3ad7512e-list.json,200,16,local_events=0 score=1:1,SOTA list endpoint returns non-empty payload (needs manual check)
29ee2de0-1165-47aa-9c94-c61801f0d6a9,12,em_events_missing,https://sota.id/em/29ee2de0-1165-47aa-9c94-c61801f0d6a9-list.json,200,32,local_events=0 score=11:1,SOTA list endpoint returns non-empty payload (needs manual check)
f47619c3-bfa2-497c-8ddf-1304955be6c1,12,em_events_missing,https://sota.id/em/f47619c3-bfa2-497c-8ddf-1304955be6c1-list.json,200,18,local_events=0 score=0:1,SOTA list endpoint returns non-empty payload (needs manual check)
47dd5e8e-d32c-4a3b-8be0-2635bdfc179c,13,em_events_missing,https://sota.id/em/47dd5e8e-d32c-4a3b-8be0-2635bdfc179c-list.json,200,19,local_events=0 score=2:0,SOTA list endpoint returns non-empty payload (needs manual check)
b4baa193-1484-45a6-b4d0-55e3587b3c27,13,em_events_missing,https://sota.id/em/b4baa193-1484-45a6-b4d0-55e3587b3c27-list.json,200,19,local_events=0 score=0:2,SOTA list endpoint returns non-empty payload (needs manual check)
354db503-ccf6-43d6-8fc0-4313f07d4608,13,em_events_missing,https://sota.id/em/354db503-ccf6-43d6-8fc0-4313f07d4608-list.json,200,10,local_events=0 score=0:0,SOTA list endpoint returns non-empty payload (needs manual check)
a99fe862-ecac-4f31-94e2-ef8c86e2a41c,13,em_events_missing,https://sota.id/em/a99fe862-ecac-4f31-94e2-ef8c86e2a41c-list.json,200,28,local_events=0 score=2:2,SOTA list endpoint returns non-empty payload (needs manual check)
4aae8afa-68fb-4a19-b14e-22bc8bb16e42,13,em_events_missing,https://sota.id/em/4aae8afa-68fb-4a19-b14e-22bc8bb16e42-list.json,200,21,local_events=0 score=1:3,SOTA list endpoint returns non-empty payload (needs manual check)
7d50aca4-8f21-4f24-ab39-39772e20b95c,14,em_events_missing,https://sota.id/em/7d50aca4-8f21-4f24-ab39-39772e20b95c-list.json,200,31,local_events=0 score=12:0,SOTA list endpoint returns non-empty payload (needs manual check)
18c85e29-ccd7-4ad5-a727-97338ab8a701,14,em_events_missing,https://sota.id/em/18c85e29-ccd7-4ad5-a727-97338ab8a701-list.json,200,21,local_events=0 score=1:3,SOTA list endpoint returns non-empty payload (needs manual check)
61a7851e-10f2-42c6-bcf2-399cc68dad0f,14,em_events_missing,https://sota.id/em/61a7851e-10f2-42c6-bcf2-399cc68dad0f-list.json,200,19,local_events=0 score=1:1,SOTA list endpoint returns non-empty payload (needs manual check)
cfc367d8-c260-4cd1-a8b7-d209a47ba9ce,14,em_events_missing,https://sota.id/em/cfc367d8-c260-4cd1-a8b7-d209a47ba9ce-list.json,200,23,local_events=0 score=2:1,SOTA list endpoint returns non-empty payload (needs manual check)
c5d5ab0c-4016-4d34-b506-89ff8230837b,15,em_events_missing,https://sota.id/em/c5d5ab0c-4016-4d34-b506-89ff8230837b-list.json,200,18,local_events=0 score=1:4,SOTA list endpoint returns non-empty payload (needs manual check)
74afbb6a-321a-47b6-9a09-2f9fd08105f7,15,em_events_missing,https://sota.id/em/74afbb6a-321a-47b6-9a09-2f9fd08105f7-list.json,200,17,local_events=0 score=1:2,SOTA list endpoint returns non-empty payload (needs manual check)
7b39d395-b1b2-425e-9c58-bb59ec842be6,15,em_events_missing,https://sota.id/em/7b39d395-b1b2-425e-9c58-bb59ec842be6-list.json,200,28,local_events=0 score=1:7,SOTA list endpoint returns non-empty payload (needs manual check)
15deb87e-485c-4de1-907a-92c30ef47dcb,15,em_events_missing,https://sota.id/em/15deb87e-485c-4de1-907a-92c30ef47dcb-list.json,200,15,local_events=0 score=2:0,SOTA list endpoint returns non-empty payload (needs manual check)
9b3d3286-c772-4df8-b259-52ed6a7469dd,15,em_events_missing,https://sota.id/em/9b3d3286-c772-4df8-b259-52ed6a7469dd-list.json,200,25,local_events=0 score=6:1,SOTA list endpoint returns non-empty payload (needs manual check)
2f6e958e-c4f2-43bb-b0df-f3408fc8bc0e,16,em_events_missing,https://sota.id/em/2f6e958e-c4f2-43bb-b0df-f3408fc8bc0e-list.json,200,25,local_events=0 score=6:0,SOTA list endpoint returns non-empty payload (needs manual check)
c969adf2-24db-47bd-adfb-b28f3dc107b6,16,em_events_missing,https://sota.id/em/c969adf2-24db-47bd-adfb-b28f3dc107b6-list.json,200,13,local_events=0 score=0:0,SOTA list endpoint returns non-empty payload (needs manual check)
eb6093f9-bc95-4c7a-a046-8d413a7a0f2e,16,em_events_missing,https://sota.id/em/eb6093f9-bc95-4c7a-a046-8d413a7a0f2e-list.json,200,19,local_events=0 score=2:0,SOTA list endpoint returns non-empty payload (needs manual check)
cd7b0c3b-11ad-4532-9afd-632fef33a4e2,16,em_events_missing,https://sota.id/em/cd7b0c3b-11ad-4532-9afd-632fef33a4e2-list.json,200,14,local_events=0 score=0:2,SOTA list endpoint returns non-empty payload (needs manual check)
8618de91-34df-459b-8fce-2cc4df8e6a94,16,em_events_missing,https://sota.id/em/8618de91-34df-459b-8fce-2cc4df8e6a94-list.json,200,24,local_events=0 score=8:0,SOTA list endpoint returns non-empty payload (needs manual check)
e85def27-2d28-4099-8938-f4b3cc0d9e83,17,em_events_missing,https://sota.id/em/e85def27-2d28-4099-8938-f4b3cc0d9e83-list.json,200,12,local_events=0 score=0:1,SOTA list endpoint returns non-empty payload (needs manual check)
6f18f7e7-96cf-4a24-a35f-459c6dcb4b2e,17,em_events_missing,https://sota.id/em/6f18f7e7-96cf-4a24-a35f-459c6dcb4b2e-list.json,200,22,local_events=0 score=2:3,SOTA list endpoint returns non-empty payload (needs manual check)
5f83193f-7ba8-478f-b7ce-e00a3418a35e,17,em_events_missing,https://sota.id/em/5f83193f-7ba8-478f-b7ce-e00a3418a35e-list.json,200,20,local_events=0 score=2:2,SOTA list endpoint returns non-empty payload (needs manual check)
896b6e63-e9b7-4442-af3f-86d583db93a0,17,em_events_missing,https://sota.id/em/896b6e63-e9b7-4442-af3f-86d583db93a0-list.json,200,19,local_events=0 score=2:0,SOTA list endpoint returns non-empty payload (needs manual check)
5e62fb0b-3b12-4e68-9ad4-816dd7aeb473,17,em_events_missing,https://sota.id/em/5e62fb0b-3b12-4e68-9ad4-816dd7aeb473-list.json,200,18,local_events=0 score=3:2,SOTA list endpoint returns non-empty payload (needs manual check)
fe51a9b2-d340-4d73-b76c-d2f7d183797b,18,em_events_missing,https://sota.id/em/fe51a9b2-d340-4d73-b76c-d2f7d183797b-list.json,200,26,local_events=0 score=8:0,SOTA list endpoint returns non-empty payload (needs manual check)
c1aed393-417c-4a93-9fff-e40304cd4732,18,em_events_missing,https://sota.id/em/c1aed393-417c-4a93-9fff-e40304cd4732-list.json,200,17,local_events=0 score=3:0,SOTA list endpoint returns non-empty payload (needs manual check)
8c973e20-c38b-4824-b31f-1152522f6374,18,em_events_missing,https://sota.id/em/8c973e20-c38b-4824-b31f-1152522f6374-list.json,200,19,local_events=0 score=0:3,SOTA list endpoint returns non-empty payload (needs manual check)
cad26c6f-b6de-49e6-8c29-ffd49973ad9c,18,em_events_missing,https://sota.id/em/cad26c6f-b6de-49e6-8c29-ffd49973ad9c-list.json,200,18,local_events=0 score=1:3,SOTA list endpoint returns non-empty payload (needs manual check)
cd6dd1d3-1933-44fb-a275-73ae581a47c3,18,em_events_missing,https://sota.id/em/cd6dd1d3-1933-44fb-a275-73ae581a47c3-list.json,200,18,local_events=0 score=2:0,SOTA list endpoint returns non-empty payload (needs manual check)
a59f5e50-4f34-4048-9ade-c24c2c4c53a8,19,em_events_missing,https://sota.id/em/a59f5e50-4f34-4048-9ade-c24c2c4c53a8-list.json,200,29,local_events=0 score=9:0,SOTA list endpoint returns non-empty payload (needs manual check)
bc556704-216f-4dc9-a301-64eb7bdc818a,19,em_events_missing,https://sota.id/em/bc556704-216f-4dc9-a301-64eb7bdc818a-list.json,200,21,local_events=0 score=3:4,SOTA list endpoint returns non-empty payload (needs manual check)
60074d7d-6486-46f9-a75f-9ff85de605ac,19,em_events_missing,https://sota.id/em/60074d7d-6486-46f9-a75f-9ff85de605ac-list.json,200,20,local_events=0 score=4:0,SOTA list endpoint returns non-empty payload (needs manual check)
1f570619-6d1c-455e-9b25-2c0c9296fd2e,19,em_events_missing,https://sota.id/em/1f570619-6d1c-455e-9b25-2c0c9296fd2e-list.json,200,24,local_events=0 score=1:3,SOTA list endpoint returns non-empty payload (needs manual check)
7d4a0364-44dd-4679-a08b-48853891b776,19,em_events_missing,https://sota.id/em/7d4a0364-44dd-4679-a08b-48853891b776-list.json,200,25,local_events=0 score=1:6,SOTA list endpoint returns non-empty payload (needs manual check)
8a235c5e-ac35-4757-85f4-3974ab5d5378,20,em_events_missing,https://sota.id/em/8a235c5e-ac35-4757-85f4-3974ab5d5378-list.json,200,16,local_events=0 score=2:3,SOTA list endpoint returns non-empty payload (needs manual check)
b3607a88-ae1b-4fe9-a5c2-d135f8a8e2c0,20,em_events_missing,https://sota.id/em/b3607a88-ae1b-4fe9-a5c2-d135f8a8e2c0-list.json,200,22,local_events=0 score=3:0,SOTA list endpoint returns non-empty payload (needs manual check)
8d8a3a4a-0c03-4611-99bf-bc04f8bcbeef,20,em_events_missing,https://sota.id/em/8d8a3a4a-0c03-4611-99bf-bc04f8bcbeef-list.json,200,25,local_events=0 score=7:0,SOTA list endpoint returns non-empty payload (needs manual check)
9029d7b3-a0c8-44ec-a7f8-c55087e6c7d5,20,em_events_missing,https://sota.id/em/9029d7b3-a0c8-44ec-a7f8-c55087e6c7d5-list.json,200,21,local_events=0 score=2:4,SOTA list endpoint returns non-empty payload (needs manual check)
261f5c6b-632d-41c7-bb51-508a8027170f,20,em_events_missing,https://sota.id/em/261f5c6b-632d-41c7-bb51-508a8027170f-list.json,200,18,local_events=0 score=0:2,SOTA list endpoint returns non-empty payload (needs manual check)
99dec08e-4173-4eb5-980c-dd1975cdaa38,21,em_events_missing,https://sota.id/em/99dec08e-4173-4eb5-980c-dd1975cdaa38-list.json,200,10,local_events=0 score=1:0,SOTA list endpoint returns non-empty payload (needs manual check)
f5765fbe-c167-4297-bc2e-0f9936a32041,21,em_events_missing,https://sota.id/em/f5765fbe-c167-4297-bc2e-0f9936a32041-list.json,200,21,local_events=0 score=5:0,SOTA list endpoint returns non-empty payload (needs manual check)
1d222627-4fbe-4313-996c-4f0b207ec746,21,em_events_missing,https://sota.id/em/1d222627-4fbe-4313-996c-4f0b207ec746-list.json,200,22,local_events=0 score=3:0,SOTA list endpoint returns non-empty payload (needs manual check)
c72ad703-7062-4955-b33f-c8df19cc24c3,21,em_events_missing,https://sota.id/em/c72ad703-7062-4955-b33f-c8df19cc24c3-list.json,200,27,local_events=0 score=0:8,SOTA list endpoint returns non-empty payload (needs manual check)
f5603a7e-44e2-4957-a9bc-8400672c99c9,21,em_events_missing,https://sota.id/em/f5603a7e-44e2-4957-a9bc-8400672c99c9-list.json,200,15,local_events=0 score=2:1,SOTA list endpoint returns non-empty payload (needs manual check)
684aa20e-552a-4481-ac64-73cc68318205,22,em_events_missing,https://sota.id/em/684aa20e-552a-4481-ac64-73cc68318205-list.json,200,34,local_events=0 score=3:9,SOTA list endpoint returns non-empty payload (needs manual check)
7bb6a959-2695-4145-b32d-f73e07cf795d,22,em_events_missing,https://sota.id/em/7bb6a959-2695-4145-b32d-f73e07cf795d-list.json,200,23,local_events=0 score=6:2,SOTA list endpoint returns non-empty payload (needs manual check)
481aa07e-be11-47c7-9196-b1021713287f,22,em_events_missing,https://sota.id/em/481aa07e-be11-47c7-9196-b1021713287f-list.json,200,24,local_events=0 score=5:1,SOTA list endpoint returns non-empty payload (needs manual check)
d33f2c58-7e90-4600-a96d-3d4a4d3e86eb,22,em_events_missing,https://sota.id/em/d33f2c58-7e90-4600-a96d-3d4a4d3e86eb-list.json,200,19,local_events=0 score=2:2,SOTA list endpoint returns non-empty payload (needs manual check)
e220507e-5694-419a-afdf-6dbe8c433345,22,em_events_missing,https://sota.id/em/e220507e-5694-419a-afdf-6dbe8c433345-list.json,200,25,local_events=0 score=3:2,SOTA list endpoint returns non-empty payload (needs manual check)
ddda1613-11a5-4de9-9bb3-b252eacd91af,1,em_team_missing_ids,https://sota.id/em/ddda1613-11a5-4de9-9bb3-b252eacd91af-team-home.json | https://sota.id/em/ddda1613-11a5-4de9-9bb3-b252eacd91af-team-away.json,200/200,home_ids=0/20;away_ids=0/22,starters=2-4,Both team payloads have no player id values
ddda1613-11a5-4de9-9bb3-b252eacd91af,1,em_team_missing_amplua,https://sota.id/em/ddda1613-11a5-4de9-9bb3-b252eacd91af-team-home.json | https://sota.id/em/ddda1613-11a5-4de9-9bb3-b252eacd91af-team-away.json,200/200,home_amplua=0/20;away_amplua=0/22,starters=2-4,No amplua provided for either team payload
31abdb0e-dced-4400-a374-c1df1b2a3a92,1,em_team_missing_ids,https://sota.id/em/31abdb0e-dced-4400-a374-c1df1b2a3a92-team-home.json | https://sota.id/em/31abdb0e-dced-4400-a374-c1df1b2a3a92-team-away.json,200/200,home_ids=0/20;away_ids=0/20,starters=1-2,Both team payloads have no player id values
31abdb0e-dced-4400-a374-c1df1b2a3a92,1,em_team_missing_amplua,https://sota.id/em/31abdb0e-dced-4400-a374-c1df1b2a3a92-team-home.json | https://sota.id/em/31abdb0e-dced-4400-a374-c1df1b2a3a92-team-away.json,200/200,home_amplua=0/20;away_amplua=0/20,starters=1-2,No amplua provided for either team payload
c97ff5b4-ee5e-4902-86a1-a60f5684c7aa,2,em_team_missing_ids,https://sota.id/em/c97ff5b4-ee5e-4902-86a1-a60f5684c7aa-team-home.json | https://sota.id/em/c97ff5b4-ee5e-4902-86a1-a60f5684c7aa-team-away.json,200/200,home_ids=0/21;away_ids=0/18,starters=0-0,Both team payloads have no player id values
c97ff5b4-ee5e-4902-86a1-a60f5684c7aa,2,em_team_missing_amplua,https://sota.id/em/c97ff5b4-ee5e-4902-86a1-a60f5684c7aa-team-home.json | https://sota.id/em/c97ff5b4-ee5e-4902-86a1-a60f5684c7aa-team-away.json,200/200,home_amplua=0/21;away_amplua=0/18,starters=0-0,No amplua provided for either team payload
